Block_ID,Morale_Value
B1200,5.904692920611489
B1200,7.163516952326576
B1200,8.002072715126403
B1200,8.060832373590143
B1200,6.360138195662085
B1200,7.269770364690573
B1200,6.789353780880273
B1200,7.897890236510231
B1200,6.6103810582537035
B1200,7.18549340313906
B1200,7.33902190063198
B1200,6.078871314070499
B1200,6.777133099533138
B1200,5.321560063694835
B1200,5.253502640381226
B1200,6.817487163328159
B1200,6.512340474697468
B1200,8.156392490574135
B1200,6.242404567763687
B1200,5.471101626589901
B1200,6.481097612613426
B1200,6.761271755900736
B1200,6.898161875778111
B1200,6.959249511965656
B1200,7.405181014147659
B1200,8.172362949191752
B1200,7.593767475038286
B1200,6.458491200029816
B1200,8.395807965473779
B1200,6.048246100170293
B1200,7.143198098633461
B1200,7.195219138034074
B1200,6.672198871711747
B1200,6.631727549771383
B1200,6.800803683484437
B1200,6.199512389916996
B1200,7.687898215014268
B1200,7.080392003587708
B1200,6.398632658880647
B1200,5.364387634388279
B1200,6.91152511448318
B1200,7.064025177807644
B1200,8.16546566118304
B1200,8.337658125156505
B1200,6.680312623999756
B1200,7.295009922861064
B1200,6.606347895771148
B1200,6.3648274107165435
B1200,6.014342497665301
B1200,6.751817068496962
B1200,6.179826510974894
B1200,8.020188327033166
B1200,8.16957751113062
B1200,7.622621055644351
B1200,5.173634608278558
B1200,8.379205236596865
B1200,7.649101486879012
B1200,8.26013034926947
B1200,6.447848682946377
B1200,5.60933500743025
B1200,7.143735709733822
B1200,7.203749141866054
B1200,5.760614613453239
B1200,6.859131220370225
B1200,7.086706079619622
B1200,6.069069368991787
B1200,6.281815537520915
B1200,6.10111960201845
B1200,5.775872144867731
B1200,6.327512959802417
B1200,6.954854640981529
B1200,6.757681669551861
B1200,6.48190927328674
B1200,7.081449193719681
B1200,8.7345516407741
B1200,7.777891332921408
B1200,7.699447265041584
B1200,6.953072662875524
B1200,6.972287407735115
B1200,7.143894417913573
B1200,7.842794405518974
B1200,8.240859858272701
B1200,7.683827978263711
B1200,6.53603389715298
B1200,7.070826275460836
B1200,7.23055347941786
B1200,6.155696979185572
B1200,6.722443210879774
B1200,7.547960630839786
B1200,6.078419341769229
B1200,8.79475034622824
B1200,7.795585584036986
B1200,6.949978249683944
B1200,6.131875323132006
B1200,7.452012666210582
B1200,8.279889581712034
B1200,6.841109914264125
B1200,5.978699822007402
B1200,8.28081712632154
B1200,5.749733600226204
B1200,7.222065011292952
B1200,7.930845065116185
B1200,8.729565090150274
B1200,5.19095040401515
B1200,7.784809305045596
B1200,7.104863298827791
B1200,7.230863320850857
B1200,6.3524598757449
B1200,6.838160377539272
B1200,7.697265771730073
